年,週,就診類別,年齡別,縣市,腸病毒健保就診人次,健保就診總人次
2016,45,門診,5-9,高雄市,278,26919
2016,45,門診,5-9,基隆市,38,3344
2016,45,門診,5-9,連江縣,1,63
2016,45,門診,5-9,雲林縣,139,6851
2016,45,門診,5-9,新北市,555,44414
2016,45,門診,5-9,新竹市,49,7025
2016,45,門診,5-9,新竹縣,45,6460
2016,45,門診,5-9,嘉義市,53,4588
2016,45,門診,5-9,嘉義縣,34,2905
2016,45,門診,5-9,彰化縣,178,14043
2016,45,門診,5-9,澎湖縣,22,899
2016,46,住院,0-2,台中市,21,178
2016,46,住院,0-2,台北市,13,244
2016,46,住院,0-2,台東縣,1,9
2016,46,住院,0-2,台南市,5,32
2016,46,住院,0-2,宜蘭縣,5,59
2016,46,住院,0-2,花蓮縣,1,16
2016,46,住院,0-2,金門縣,0,2
2016,46,住院,0-2,南投縣,0,17
2016,46,住院,0-2,屏東縣,2,44
2016,46,住院,0-2,苗栗縣,1,13
2016,46,住院,0-2,桃園市,17,203
2016,46,住院,0-2,高雄市,17,168
2016,46,住院,0-2,基隆市,0,22
2016,46,住院,0-2,雲林縣,5,20
2016,46,住院,0-2,新北市,5,112
2016,46,住院,0-2,新竹市,3,74
2016,46,住院,0-2,新竹縣,1,22
2016,46,住院,0-2,嘉義市,1,17
2016,46,住院,0-2,嘉義縣,1,34
2016,46,住院,0-2,彰化縣,29,130
2016,46,住院,10-14,台中市,1,48
2016,46,住院,10-14,台北市,0,95
2016,46,住院,10-14,台東縣,0,4
2016,46,住院,10-14,台南市,0,12
2016,46,住院,10-14,宜蘭縣,0,14
2016,46,住院,10-14,花蓮縣,0,4
2016,46,住院,10-14,南投縣,0,7
2016,46,住院,10-14,屏東縣,0,15
2016,46,住院,10-14,苗栗縣,0,8
2016,46,住院,10-14,桃園市,0,54
2016,46,住院,10-14,高雄市,0,44
2016,46,住院,10-14,基隆市,0,11
2016,46,住院,10-14,雲林縣,0,4
2016,46,住院,10-14,新北市,0,22
2016,46,住院,10-14,新竹市,0,10
2016,46,住院,10-14,新竹縣,0,4
2016,46,住院,10-14,嘉義市,0,4
2016,46,住院,10-14,嘉義縣,0,7
2016,46,住院,10-14,彰化縣,0,41
2016,46,住院,10-14,澎湖縣,0,1
2016,46,住院,15+,台中市,1,4796
2016,46,住院,15+,台北市,0,8656
2016,46,住院,15+,台東縣,0,427
2016,46,住院,15+,台南市,0,2473
2016,46,住院,15+,宜蘭縣,0,928
2016,46,住院,15+,花蓮縣,0,739
2016,46,住院,15+,金門縣,0,58
2016,46,住院,15+,南投縣,0,402
2016,46,住院,15+,屏東縣,0,902
2016,46,住院,15+,苗栗縣,0,474
2016,46,住院,15+,桃園市,1,4346
2016,46,住院,15+,高雄市,1,5283
2016,46,住院,15+,基隆市,0,761
2016,46,住院,15+,連江縣,0,5
2016,46,住院,15+,雲林縣,0,906
2016,46,住院,15+,新北市,1,3492
2016,46,住院,15+,新竹市,0,1165
2016,46,住院,15+,新竹縣,0,283
2016,46,住院,15+,嘉義市,0,557
2016,46,住院,15+,嘉義縣,0,1182
2016,46,住院,15+,彰化縣,2,2352
2016,46,住院,15+,澎湖縣,0,46
2016,46,住院,3-4,台中市,3,70
2016,46,住院,3-4,台北市,3,103
2016,46,住院,3-4,台東縣,0,2
2016,46,住院,3-4,台南市,1,15
2016,46,住院,3-4,宜蘭縣,3,31
2016,46,住院,3-4,花蓮縣,0,6
2016,46,住院,3-4,金門縣,0,2
2016,46,住院,3-4,南投縣,2,14
2016,46,住院,3-4,屏東縣,1,17
2016,46,住院,3-4,苗栗縣,2,15
2016,46,住院,3-4,桃園市,3,93
2016,46,住院,3-4,高雄市,3,81
2016,46,住院,3-4,基隆市,1,10
2016,46,住院,3-4,雲林縣,2,8
2016,46,住院,3-4,新北市,2,43
2016,46,住院,3-4,新竹市,0,28
2016,46,住院,3-4,新竹縣,0,6
2016,46,住院,3-4,嘉義市,1,4
2016,46,住院,3-4,嘉義縣,2,26
2016,46,住院,3-4,彰化縣,7,64
2016,46,住院,5-9,台中市,6,91
2016,46,住院,5-9,台北市,0,111
2016,46,住院,5-9,台東縣,0,9
2016,46,住院,5-9,台南市,1,17
2016,46,住院,5-9,宜蘭縣,2,22
2016,46,住院,5-9,花蓮縣,0,6
2016,46,住院,5-9,金門縣,0,1
2016,46,住院,5-9,南投縣,1,12
2016,46,住院,5-9,屏東縣,1,34
2016,46,住院,5-9,苗栗縣,2,6
2016,46,住院,5-9,桃園市,2,80
2016,46,住院,5-9,高雄市,1,86
2016,46,住院,5-9,基隆市,0,5
2016,46,住院,5-9,雲林縣,0,6
2016,46,住院,5-9,新北市,2,40
2016,46,住院,5-9,新竹市,0,21
2016,46,住院,5-9,新竹縣,0,6
2016,46,住院,5-9,嘉義市,0,7
2016,46,住院,5-9,嘉義縣,2,17
2016,46,住院,5-9,彰化縣,4,55
2016,46,門診,0-2,台中市,767,29991
2016,46,門診,0-2,台北市,339,20548
2016,46,門診,0-2,台東縣,21,1109
2016,46,門診,0-2,台南市,436,17073
2016,46,門診,0-2,宜蘭縣,74,3993
2016,46,門診,0-2,花蓮縣,29,2760
2016,46,門診,0-2,金門縣,12,728
2016,46,門診,0-2,南投縣,147,4403
2016,46,門診,0-2,屏東縣,64,6307
2016,46,門診,0-2,苗栗縣,127,4316
2016,46,門診,0-2,桃園市,399,21975
2016,46,門診,0-2,高雄市,403,23518
2016,46,門診,0-2,基隆市,79,2765
2016,46,門診,0-2,連江縣,6,58
2016,46,門診,0-2,雲林縣,249,5444
2016,46,門診,0-2,新北市,894,39643
2016,46,門診,0-2,新竹市,152,6912
2016,46,門診,0-2,新竹縣,92,5543
2016,46,門診,0-2,嘉義市,72,3750
2016,46,門診,0-2,嘉義縣,33,2108
2016,46,門診,0-2,彰化縣,302,11998
2016,46,門診,0-2,澎湖縣,35,671
2016,46,門診,10-14,台中市,108,21698
2016,46,門診,10-14,台北市,79,17184
2016,46,門診,10-14,台東縣,4,1406
2016,46,門診,10-14,台南市,67,14108
2016,46,門診,10-14,宜蘭縣,8,3481
2016,46,門診,10-14,花蓮縣,2,2400
2016,46,門診,10-14,金門縣,2,671
2016,46,門診,10-14,南投縣,14,3878
2016,46,門診,10-14,屏東縣,9,6069
2016,46,門診,10-14,苗栗縣,3,3265
2016,46,門診,10-14,桃園市,33,17032
2016,46,門診,10-14,高雄市,57,20125
2016,46,門診,10-14,基隆市,13,2688
2016,46,門診,10-14,連江縣,2,54
2016,46,門診,10-14,雲林縣,16,5603
2016,46,門診,10-14,新北市,103,29859
2016,46,門診,10-14,新竹市,14,4048
2016,46,門診,10-14,新竹縣,16,4612
2016,46,門診,10-14,嘉義市,12,3186
2016,46,門診,10-14,嘉義縣,6,2524
2016,46,門診,10-14,彰化縣,30,11026
2016,46,門診,10-14,澎湖縣,3,833
2016,46,門診,15+,台中市,151,530779
2016,46,門診,15+,台北市,107,591023
2016,46,門診,15+,台東縣,3,34064
2016,46,門診,15+,台南市,92,371223
2016,46,門診,15+,宜蘭縣,11,78503
2016,46,門診,15+,花蓮縣,4,62829
2016,46,門診,15+,金門縣,1,13169
2016,46,門診,15+,南投縣,18,83167
2016,46,門診,15+,屏東縣,9,146934
2016,46,門診,15+,苗栗縣,11,81776
2016,46,門診,15+,桃園市,41,349578
2016,46,門診,15+,高雄市,63,568588
2016,46,門診,15+,基隆市,11,75884
2016,46,門診,15+,連江縣,0,1052
2016,46,門診,15+,雲林縣,12,122061
2016,46,門診,15+,新北市,124,658700
2016,46,門診,15+,新竹市,11,94455
2016,46,門診,15+,新竹縣,14,66555
2016,46,門診,15+,嘉義市,6,88710
2016,46,門診,15+,嘉義縣,11,76313
2016,46,門診,15+,彰化縣,37,220732
2016,46,門診,15+,澎湖縣,2,25006
2016,46,門診,3-4,台中市,631,24289
2016,46,門診,3-4,台北市,322,15611
2016,46,門診,3-4,台東縣,9,932
2016,46,門診,3-4,台南市,260,13290
2016,46,門診,3-4,宜蘭縣,56,3095
2016,46,門診,3-4,花蓮縣,16,1783
2016,46,門診,3-4,金門縣,31,560
2016,46,門診,3-4,南投縣,126,3356
2016,46,門診,3-4,屏東縣,39,4947
2016,46,門診,3-4,苗栗縣,79,3473
2016,46,門診,3-4,桃園市,364,16602
2016,46,門診,3-4,高雄市,307,18176
2016,46,門診,3-4,基隆市,62,2185
2016,46,門診,3-4,連江縣,12,41
2016,46,門診,3-4,雲林縣,195,4615
2016,46,門診,3-4,新北市,840,31422
2016,46,門診,3-4,新竹市,99,4873
2016,46,門診,3-4,新竹縣,88,4343
2016,46,門診,3-4,嘉義市,77,3171
2016,46,門診,3-4,嘉義縣,44,1911
2016,46,門診,3-4,彰化縣,279,9900
2016,46,門診,3-4,澎湖縣,45,641
2016,46,門診,5-9,台中市,501,33300
2016,46,門診,5-9,台北市,321,23965
2016,46,門診,5-9,台東縣,6,1459
2016,46,門診,5-9,台南市,243,18669
2016,46,門診,5-9,宜蘭縣,55,4099
2016,46,門診,5-9,花蓮縣,19,2969
2016,46,門診,5-9,金門縣,11,805
2016,46,門診,5-9,南投縣,80,4948
2016,46,門診,5-9,屏東縣,35,7168
2016,46,門診,5-9,苗栗縣,56,4641
2016,46,門診,5-9,桃園市,289,24624
2016,46,門診,5-9,高雄市,284,26469
2016,46,門診,5-9,基隆市,45,3185
2016,46,門診,5-9,連江縣,6,66
2016,46,門診,5-9,雲林縣,137,6461
2016,46,門診,5-9,新北市,731,44323
2016,46,門診,5-9,新竹市,77,7205
2016,46,門診,5-9,新竹縣,57,6849
2016,46,門診,5-9,嘉義市,60,4458
2016,46,門診,5-9,嘉義縣,33,2909
2016,46,門診,5-9,彰化縣,167,13771
2016,46,門診,5-9,澎湖縣,23,890
2016,47,住院,0-2,台中市,20,151
2016,47,住院,0-2,台北市,17,219
2016,47,住院,0-2,台東縣,0,8
2016,47,住院,0-2,台南市,4,30
2016,47,住院,0-2,宜蘭縣,3,50
2016,47,住院,0-2,花蓮縣,2,14
2016,47,住院,0-2,金門縣,0,1
2016,47,住院,0-2,南投縣,4,18
2016,47,住院,0-2,屏東縣,1,38
2016,47,住院,0-2,苗栗縣,3,12
2016,47,住院,0-2,桃園市,15,197
2016,47,住院,0-2,高雄市,15,171
2016,47,住院,0-2,基隆市,2,28
2016,47,住院,0-2,連江縣,0,1
2016,47,住院,0-2,雲林縣,0,14
2016,47,住院,0-2,新北市,14,102
2016,47,住院,0-2,新竹市,5,67
2016,47,住院,0-2,新竹縣,0,7
2016,47,住院,0-2,嘉義市,1,12
2016,47,住院,0-2,嘉義縣,5,31
2016,47,住院,0-2,彰化縣,26,153
2016,47,住院,0-2,澎湖縣,0,1
2016,47,住院,10-14,台中市,1,35
2016,47,住院,10-14,台北市,1,67
2016,47,住院,10-14,台東縣,0,4
2016,47,住院,10-14,台南市,0,11
2016,47,住院,10-14,宜蘭縣,0,9
2016,47,住院,10-14,花蓮縣,0,6
2016,47,住院,10-14,金門縣,0,2
2016,47,住院,10-14,南投縣,0,6
2016,47,住院,10-14,屏東縣,0,11
2016,47,住院,10-14,苗栗縣,0,3
2016,47,住院,10-14,桃園市,0,41
2016,47,住院,10-14,高雄市,1,51
2016,47,住院,10-14,基隆市,0,7
2016,47,住院,10-14,雲林縣,0,7
2016,47,住院,10-14,新北市,0,23
2016,47,住院,10-14,新竹市,0,8
2016,47,住院,10-14,新竹縣,0,2
2016,47,住院,10-14,嘉義市,0,7
2016,47,住院,10-14,嘉義縣,0,12
2016,47,住院,10-14,彰化縣,0,29
2016,47,住院,15+,台中市,0,4618
2016,47,住院,15+,台北市,1,8691
2016,47,住院,15+,台東縣,0,376
2016,47,住院,15+,台南市,0,2446
2016,47,住院,15+,宜蘭縣,0,871
2016,47,住院,15+,花蓮縣,0,709
2016,47,住院,15+,金門縣,0,67
2016,47,住院,15+,南投縣,0,389
2016,47,住院,15+,屏東縣,0,878
2016,47,住院,15+,苗栗縣,1,427
2016,47,住院,15+,桃園市,0,4100
2016,47,住院,15+,高雄市,0,5164
2016,47,住院,15+,基隆市,0,734
2016,47,住院,15+,連江縣,0,4
2016,47,住院,15+,雲林縣,0,817
2016,47,住院,15+,新北市,0,3377
2016,47,住院,15+,新竹市,0,1101
2016,47,住院,15+,新竹縣,0,277
2016,47,住院,15+,嘉義市,0,562
2016,47,住院,15+,嘉義縣,0,1160
2016,47,住院,15+,彰化縣,0,2191
2016,47,住院,15+,澎湖縣,0,22
2016,47,住院,3-4,台中市,13,85
2016,47,住院,3-4,台北市,6,90
2016,47,住院,3-4,台東縣,0,3
2016,47,住院,3-4,台南市,1,15
2016,47,住院,3-4,宜蘭縣,0,24
2016,47,住院,3-4,花蓮縣,0,7
2016,47,住院,3-4,南投縣,1,12
2016,47,住院,3-4,屏東縣,1,25
2016,47,住院,3-4,苗栗縣,2,4
2016,47,住院,3-4,桃園市,3,74
2016,47,住院,3-4,高雄市,7,67
2016,47,住院,3-4,基隆市,1,13
2016,47,住院,3-4,雲林縣,0,7
2016,47,住院,3-4,新北市,2,40
2016,47,住院,3-4,新竹市,1,29
2016,47,住院,3-4,新竹縣,0,10
2016,47,住院,3-4,嘉義市,0,3
2016,47,住院,3-4,嘉義縣,2,9
2016,47,住院,3-4,彰化縣,11,65
2016,47,住院,5-9,台中市,7,85
2016,47,住院,5-9,台北市,5,115
2016,47,住院,5-9,台東縣,0,7
2016,47,住院,5-9,台南市,1,15
2016,47,住院,5-9,宜蘭縣,0,14
2016,47,住院,5-9,花蓮縣,0,11
2016,47,住院,5-9,金門縣,0,2
2016,47,住院,5-9,南投縣,1,13
2016,47,住院,5-9,屏東縣,0,16
2016,47,住院,5-9,苗栗縣,0,8
2016,47,住院,5-9,桃園市,4,83
2016,47,住院,5-9,高雄市,3,81
2016,47,住院,5-9,基隆市,2,17
2016,47,住院,5-9,雲林縣,0,6
2016,47,住院,5-9,新北市,3,43
2016,47,住院,5-9,新竹市,0,29
2016,47,住院,5-9,新竹縣,0,5
2016,47,住院,5-9,嘉義市,1,7
2016,47,住院,5-9,嘉義縣,1,9
2016,47,住院,5-9,彰化縣,6,59
2016,47,門診,0-2,台中市,874,28637
2016,47,門診,0-2,台北市,517,19852
2016,47,門診,0-2,台東縣,25,1080
2016,47,門診,0-2,台南市,483,16685
2016,47,門診,0-2,宜蘭縣,77,3620
2016,47,門診,0-2,花蓮縣,31,2621
2016,47,門診,0-2,金門縣,20,664
2016,47,門診,0-2,南投縣,182,4384
2016,47,門診,0-2,屏東縣,96,6202
2016,47,門診,0-2,苗栗縣,112,4213
2016,47,門診,0-2,桃園市,475,20958
2016,47,門診,0-2,高雄市,414,22817
2016,47,門診,0-2,基隆市,98,2634
2016,47,門診,0-2,連江縣,3,41
2016,47,門診,0-2,雲林縣,267,5295
2016,47,門診,0-2,新北市,1117,37999
2016,47,門診,0-2,新竹市,155,6451
2016,47,門診,0-2,新竹縣,109,5198
2016,47,門診,0-2,嘉義市,94,3363
2016,47,門診,0-2,嘉義縣,35,2016
2016,47,門診,0-2,彰化縣,390,11617
2016,47,門診,0-2,澎湖縣,36,609
2016,47,門診,10-14,台中市,131,20232
2016,47,門診,10-14,台北市,110,15693
2016,47,門診,10-14,台東縣,1,1177
2016,47,門診,10-14,台南市,93,13310
2016,47,門診,10-14,宜蘭縣,8,2735
2016,47,門診,10-14,花蓮縣,7,2187
2016,47,門診,10-14,金門縣,5,608
2016,47,門診,10-14,南投縣,12,3634
2016,47,門診,10-14,屏東縣,6,5508
2016,47,門診,10-14,苗栗縣,4,3513
2016,47,門診,10-14,桃園市,39,14864
2016,47,門診,10-14,高雄市,87,18272
2016,47,門診,10-14,基隆市,11,2257
2016,47,門診,10-14,連江縣,0,37
2016,47,門診,10-14,雲林縣,13,5003
2016,47,門診,10-14,新北市,125,26359
2016,47,門診,10-14,新竹市,16,3736
2016,47,門診,10-14,新竹縣,9,3849
2016,47,門診,10-14,嘉義市,10,3128
2016,47,門診,10-14,嘉義縣,7,2338
2016,47,門診,10-14,彰化縣,36,9268
2016,47,門診,10-14,澎湖縣,7,779
2016,47,門診,15+,台中市,123,509725
2016,47,門診,15+,台北市,107,571309
2016,47,門診,15+,台東縣,1,32213
2016,47,門診,15+,台南市,95,357501
2016,47,門診,15+,宜蘭縣,8,72773
2016,47,門診,15+,花蓮縣,1,59188
2016,47,門診,15+,金門縣,3,12821
2016,47,門診,15+,南投縣,11,82835
2016,47,門診,15+,屏東縣,12,143933
2016,47,門診,15+,苗栗縣,10,78005
2016,47,門診,15+,桃園市,41,326345
2016,47,門診,15+,高雄市,84,553371
2016,47,門診,15+,基隆市,9,69787
2016,47,門診,15+,連江縣,1,1051
2016,47,門診,15+,雲林縣,24,118923
2016,47,門診,15+,新北市,132,624375
2016,47,門診,15+,新竹市,17,88884
2016,47,門診,15+,新竹縣,10,61505
2016,47,門診,15+,嘉義市,10,86002
2016,47,門診,15+,嘉義縣,13,69372
2016,47,門診,15+,彰化縣,35,210502
2016,47,門診,15+,澎湖縣,2,23742
2016,47,門診,3-4,台中市,734,23398
2016,47,門診,3-4,台北市,437,15128
2016,47,門診,3-4,台東縣,17,859
2016,47,門診,3-4,台南市,347,13247
2016,47,門診,3-4,宜蘭縣,59,2835
2016,47,門診,3-4,花蓮縣,27,1736
2016,47,門診,3-4,金門縣,20,498
2016,47,門診,3-4,南投縣,139,3351
2016,47,門診,3-4,屏東縣,49,4818
2016,47,門診,3-4,苗栗縣,105,3390
2016,47,門診,3-4,桃園市,481,16180
2016,47,門診,3-4,高雄市,327,17270
2016,47,門診,3-4,基隆市,76,2069
2016,47,門診,3-4,連江縣,0,27
2016,47,門診,3-4,雲林縣,200,4374
2016,47,門診,3-4,新北市,995,30006
2016,47,門診,3-4,新竹市,95,4909
2016,47,門診,3-4,新竹縣,84,4226
2016,47,門診,3-4,嘉義市,92,2937
2016,47,門診,3-4,嘉義縣,36,1717
2016,47,門診,3-4,彰化縣,370,9642
2016,47,門診,3-4,澎湖縣,58,548
2016,47,門診,5-9,台中市,607,31216
2016,47,門診,5-9,台北市,428,22663
2016,47,門診,5-9,台東縣,5,1386
2016,47,門診,5-9,台南市,287,18313
2016,47,門診,5-9,宜蘭縣,56,3400
2016,47,門診,5-9,花蓮縣,32,2554
2016,47,門診,5-9,金門縣,9,666
2016,47,門診,5-9,南投縣,99,4874
2016,47,門診,5-9,屏東縣,22,6714
2016,47,門診,5-9,苗栗縣,74,4634
2016,47,門診,5-9,桃園市,373,22681
2016,47,門診,5-9,高雄市,288,25267
2016,47,門診,5-9,基隆市,72,2954
2016,47,門診,5-9,連江縣,1,52
2016,47,門診,5-9,雲林縣,150,6118
2016,47,門診,5-9,新北市,816,40795
2016,47,門診,5-9,新竹市,78,6478
2016,47,門診,5-9,新竹縣,67,6179
2016,47,門診,5-9,嘉義市,70,4045
2016,47,門診,5-9,嘉義縣,19,2613
2016,47,門診,5-9,彰化縣,229,12714
2016,47,門診,5-9,澎湖縣,29,775
2016,48,住院,0-2,台中市,32,169
2016,48,住院,0-2,台北市,13,222
2016,48,住院,0-2,台東縣,0,14
2016,48,住院,0-2,台南市,1,28
2016,48,住院,0-2,宜蘭縣,8,57
2016,48,住院,0-2,花蓮縣,0,11
2016,48,住院,0-2,金門縣,0,4
2016,48,住院,0-2,南投縣,7,29
2016,48,住院,0-2,屏東縣,7,44
2016,48,住院,0-2,苗栗縣,3,12
2016,48,住院,0-2,桃園市,16,222
2016,48,住院,0-2,高雄市,13,156
2016,48,住院,0-2,基隆市,3,25
2016,48,住院,0-2,雲林縣,3,14
2016,48,住院,0-2,新北市,14,93
2016,48,住院,0-2,新竹市,4,54
2016,48,住院,0-2,新竹縣,0,18
2016,48,住院,0-2,嘉義市,0,21
2016,48,住院,0-2,嘉義縣,5,29
2016,48,住院,0-2,彰化縣,26,135
2016,48,住院,10-14,台中市,1,42
2016,48,住院,10-14,台北市,2,69
2016,48,住院,10-14,台東縣,0,3
2016,48,住院,10-14,台南市,0,10
2016,48,住院,10-14,宜蘭縣,0,7
2016,48,住院,10-14,花蓮縣,0,7
2016,48,住院,10-14,金門縣,0,1
2016,48,住院,10-14,南投縣,0,5
2016,48,住院,10-14,屏東縣,0,14
2016,48,住院,10-14,苗栗縣,0,12
2016,48,住院,10-14,桃園市,1,37
2016,48,住院,10-14,高雄市,2,48
2016,48,住院,10-14,基隆市,0,5
2016,48,住院,10-14,連江縣,0,1
2016,48,住院,10-14,雲林縣,0,8
2016,48,住院,10-14,新北市,0,18
2016,48,住院,10-14,新竹市,0,12
2016,48,住院,10-14,新竹縣,0,3
2016,48,住院,10-14,嘉義縣,0,11
2016,48,住院,10-14,彰化縣,0,23
2016,48,住院,10-14,澎湖縣,0,1
2016,48,住院,15+,台中市,2,4628
2016,48,住院,15+,台北市,2,8562
2016,48,住院,15+,台東縣,0,370
2016,48,住院,15+,台南市,0,2372
2016,48,住院,15+,宜蘭縣,0,846
2016,48,住院,15+,花蓮縣,0,661
2016,48,住院,15+,金門縣,0,62
2016,48,住院,15+,南投縣,0,379
2016,48,住院,15+,屏東縣,0,855
2016,48,住院,15+,苗栗縣,0,437
2016,48,住院,15+,桃園市,0,4124
2016,48,住院,15+,高雄市,0,5180
2016,48,住院,15+,基隆市,0,641
2016,48,住院,15+,連江縣,0,8
2016,48,住院,15+,雲林縣,0,867
2016,48,住院,15+,新北市,0,3356
2016,48,住院,15+,新竹市,0,1191
2016,48,住院,15+,新竹縣,1,293
2016,48,住院,15+,嘉義市,0,537
2016,48,住院,15+,嘉義縣,0,1039
2016,48,住院,15+,彰化縣,0,2264
2016,48,住院,15+,澎湖縣,0,24
2016,48,住院,3-4,台中市,9,66
2016,48,住院,3-4,台北市,7,101
2016,48,住院,3-4,台東縣,0,1
2016,48,住院,3-4,台南市,2,18
2016,48,住院,3-4,宜蘭縣,3,21
2016,48,住院,3-4,花蓮縣,2,6
2016,48,住院,3-4,金門縣,0,2
2016,48,住院,3-4,南投縣,1,8
2016,48,住院,3-4,屏東縣,0,21
2016,48,住院,3-4,苗栗縣,4,6
2016,48,住院,3-4,桃園市,3,71
2016,48,住院,3-4,高雄市,5,92
2016,48,住院,3-4,基隆市,0,15
2016,48,住院,3-4,雲林縣,2,9
2016,48,住院,3-4,新北市,3,39
2016,48,住院,3-4,新竹市,1,26
2016,48,住院,3-4,新竹縣,0,10
2016,48,住院,3-4,嘉義市,0,5
2016,48,住院,3-4,嘉義縣,2,15
2016,48,住院,3-4,彰化縣,13,61
2016,48,住院,5-9,台中市,6,84
2016,48,住院,5-9,台北市,3,107
2016,48,住院,5-9,台東縣,0,2
2016,48,住院,5-9,台南市,1,15
2016,48,住院,5-9,宜蘭縣,0,15
2016,48,住院,5-9,花蓮縣,0,6
2016,48,住院,5-9,金門縣,0,3
2016,48,住院,5-9,南投縣,0,10
2016,48,住院,5-9,屏東縣,0,20
2016,48,住院,5-9,苗栗縣,0,5
2016,48,住院,5-9,桃園市,3,73
2016,48,住院,5-9,高雄市,3,92
2016,48,住院,5-9,基隆市,0,17
2016,48,住院,5-9,雲林縣,1,7
2016,48,住院,5-9,新北市,1,42
2016,48,住院,5-9,新竹市,0,17
2016,48,住院,5-9,新竹縣,1,8
2016,48,住院,5-9,嘉義市,1,5
2016,48,住院,5-9,嘉義縣,1,10
2016,48,住院,5-9,彰化縣,2,59
2016,48,門診,0-2,台中市,968,30433
2016,48,門診,0-2,台北市,590,20572
2016,48,門診,0-2,台東縣,24,1147
2016,48,門診,0-2,台南市,498,16920
2016,48,門診,0-2,宜蘭縣,76,3706
2016,48,門診,0-2,花蓮縣,42,2667
2016,48,門診,0-2,金門縣,15,748
2016,48,門診,0-2,南投縣,147,4357
2016,48,門診,0-2,屏東縣,102,6098
2016,48,門診,0-2,苗栗縣,118,4275
2016,48,門診,0-2,桃園市,546,21500
2016,48,門診,0-2,高雄市,478,23398
2016,48,門診,0-2,基隆市,67,2627
2016,48,門診,0-2,連江縣,2,48
2016,48,門診,0-2,雲林縣,243,5515
2016,48,門診,0-2,新北市,1282,39342
2016,48,門診,0-2,新竹市,181,6793
2016,48,門診,0-2,新竹縣,117,5425
2016,48,門診,0-2,嘉義市,98,3515
2016,48,門診,0-2,嘉義縣,36,2032
2016,48,門診,0-2,彰化縣,451,12188
2016,48,門診,0-2,澎湖縣,39,607
2016,48,門診,10-14,台中市,129,20463
2016,48,門診,10-14,台北市,106,15903
2016,48,門診,10-14,台東縣,2,1042
2016,48,門診,10-14,台南市,69,13164
2016,48,門診,10-14,宜蘭縣,11,2467
2016,48,門診,10-14,花蓮縣,6,2040
2016,48,門診,10-14,金門縣,3,571
2016,48,門診,10-14,南投縣,13,3520
2016,48,門診,10-14,屏東縣,6,5111
2016,48,門診,10-14,苗栗縣,7,3116
2016,48,門診,10-14,桃園市,48,14924
2016,48,門診,10-14,高雄市,82,17224
2016,48,門診,10-14,基隆市,6,2234
2016,48,門診,10-14,連江縣,1,26
2016,48,門診,10-14,雲林縣,19,4868
2016,48,門診,10-14,新北市,117,27700
2016,48,門診,10-14,新竹市,18,3868
2016,48,門診,10-14,新竹縣,5,3603
2016,48,門診,10-14,嘉義市,7,3199
2016,48,門診,10-14,嘉義縣,9,2224
2016,48,門診,10-14,彰化縣,35,9124
2016,48,門診,10-14,澎湖縣,3,667
2016,48,門診,15+,台中市,150,532597
2016,48,門診,15+,台北市,120,602209
2016,48,門診,15+,台東縣,1,33457
2016,48,門診,15+,台南市,110,366994
2016,48,門診,15+,宜蘭縣,11,74793
2016,48,門診,15+,花蓮縣,2,62210
2016,48,門診,15+,金門縣,1,12993
2016,48,門診,15+,南投縣,19,84233
2016,48,門診,15+,屏東縣,9,146355
2016,48,門診,15+,苗栗縣,9,83064
2016,48,門診,15+,桃園市,59,344864
2016,48,門診,15+,高雄市,71,565390
2016,48,門診,15+,基隆市,15,72157
2016,48,門診,15+,連江縣,1,1262
2016,48,門診,15+,雲林縣,14,122960
2016,48,門診,15+,新北市,132,652772
2016,48,門診,15+,新竹市,4,94010
2016,48,門診,15+,新竹縣,13,63215
2016,48,門診,15+,嘉義市,10,88545
2016,48,門診,15+,嘉義縣,10,73400
2016,48,門診,15+,彰化縣,45,220559
2016,48,門診,15+,澎湖縣,0,24369
2016,48,門診,3-4,台中市,809,24742
2016,48,門診,3-4,台北市,550,15366
2016,48,門診,3-4,台東縣,19,943
2016,48,門診,3-4,台南市,400,13719
2016,48,門診,3-4,宜蘭縣,100,2893
2016,48,門診,3-4,花蓮縣,30,1865
2016,48,門診,3-4,金門縣,15,530
2016,48,門診,3-4,南投縣,139,3407
2016,48,門診,3-4,屏東縣,62,4824
2016,48,門診,3-4,苗栗縣,126,3639
2016,48,門診,3-4,桃園市,505,16069
2016,48,門診,3-4,高雄市,337,18035
2016,48,門診,3-4,基隆市,66,2158
2016,48,門診,3-4,連江縣,3,26
2016,48,門診,3-4,雲林縣,245,4733
2016,48,門診,3-4,新北市,1133,30999
2016,48,門診,3-4,新竹市,145,5174
2016,48,門診,3-4,新竹縣,95,4204
2016,48,門診,3-4,嘉義市,124,3003
2016,48,門診,3-4,嘉義縣,35,1786
2016,48,門診,3-4,彰化縣,421,9968
2016,48,門診,3-4,澎湖縣,37,455
2016,48,門診,5-9,台中市,663,33280
2016,48,門診,5-9,台北市,453,23611
2016,48,門診,5-9,台東縣,10,1466
2016,48,門診,5-9,台南市,337,18803
2016,48,門診,5-9,宜蘭縣,42,3637
2016,48,門診,5-9,花蓮縣,39,2845
2016,48,門診,5-9,金門縣,23,809
2016,48,門診,5-9,南投縣,85,4925
2016,48,門診,5-9,屏東縣,29,6702
2016,48,門診,5-9,苗栗縣,78,4584
2016,48,門診,5-9,桃園市,431,23408
2016,48,門診,5-9,高雄市,248,25721
